i0	i1	t0	t1	green	orange	blue	barcode	sample	barcode_id	sample_id	drug1	drug2	drugs	runs	discard
366745.0	366941.0	4447.502	4448.169	0.005493	0.085452	0.004273	False	True	0	34	14:Cyt-387	20:Soratinib	14:Cyt-387_20:Soratinib	0	False
367373.0	367532.0	4449.502	4450.168	0.006714	0.087283	0.004273	False	True	0	34	14:Cyt-387	20:Soratinib	14:Cyt-387_20:Soratinib	0	False
367914.0	368146.0	4451.502	4452.168	0.005493	0.086673	0.003967	False	True	0	34	14:Cyt-387	20:Soratinib	14:Cyt-387_20:Soratinib	0	False
368365.0	368547.0	4452.835	4453.501	0.005188	0.084841	0.003967	False	True	0	34	14:Cyt-387	20:Soratinib	14:Cyt-387_20:Soratinib	0	True
372418.0	372658.0	4466.501	4467.167	0.003967	0.00763	0.121769	True	False	35	0	NA	NA	NA	0	False
375055.0	375341.0	4475.166	4476.167	0.004273	0.006104	0.1103245	True	False	35	0	NA	NA	NA	0	False
375577.0	375905.0	4476.833	4478.166	0.006104	0.00061	0.2391125	True	False	35	0	NA	NA	NA	0	False
376180.0	376442.0	4478.836	4479.833	0.004578	0.076907	0.0199895	False	True	0	35	15:IKK16	20:Soratinib	15:IKK16_20:Soratinib	0	True
377033.0	377277.0	4481.832	4482.499	0.004883	0.079958	0.006104	False	True	0	35	15:IKK16	20:Soratinib	15:IKK16_20:Soratinib	0	True
377708.0	378016.0	4484.167	4485.165	0.005799	0.09949	0.005188	False	True	0	35	15:IKK16	20:Soratinib	15:IKK16_20:Soratinib	0	False
378556.0	378878.0	4486.832	4487.832	0.006409	0.097659	0.004578	False	True	0	35	15:IKK16	20:Soratinib	15:IKK16_20:Soratinib	0	False
379252.0	379451.0	4489.165	4489.832	0.006104	0.094913	0.004883	False	True	0	35	15:IKK16	20:Soratinib	15:IKK16_20:Soratinib	0	False
379793.0	380050.0	4490.831	4491.832	0.005799	0.103153	0.004273	False	True	0	35	15:IKK16	20:Soratinib	15:IKK16_20:Soratinib	0	False
380408.0	380650.0	4493.165	4493.832	0.005188	0.100406	0.004273	False	True	0	35	15:IKK16	20:Soratinib	15:IKK16_20:Soratinib	0	True
381210.0	381574.0	4495.832	4496.832	0.004578	0.026246	0.109256	True	False	36	0	NA	NA	NA	0	False
385229.0	385599.0	4509.163	4510.163	0.006409	0.005188	0.235145	True	False	36	0	NA	NA	NA	0	False
385741.0	385988.0	4510.832	4511.497	0.005188	0.040895	0.108036	True	False	36	0	NA	NA	NA	0	False
386285.0	386547.0	4512.497	4513.499	0.005799	0.068056	0.030519	False	True	0	36	16:MK-2206	20:Soratinib	16:MK-2206_20:Soratinib	0	True
386789.0	387192.0	4514.165	4515.501	0.007324	0.06653	0.013123	False	True	0	36	16:MK-2206	20:Soratinib	16:MK-2206_20:Soratinib	0	True
387503.0	387680.0	4516.83	4517.165	0.006409	0.072939	0.007019	False	True	0	36	16:MK-2206	20:Soratinib	16:MK-2206_20:Soratinib	0	False
387876.0	388215.0	4517.83	4519.163	0.007019	0.06531	0.004883	False	True	0	36	16:MK-2206	20:Soratinib	16:MK-2206_20:Soratinib	0	False
388505.0	388794.0	4520.163	4520.83	0.007019	0.068972	0.004273	False	True	0	36	16:MK-2206	20:Soratinib	16:MK-2206_20:Soratinib	0	False
389038.0	389343.0	4521.83	4522.829	0.00824	0.068361	0.004273	False	True	0	36	16:MK-2206	20:Soratinib	16:MK-2206_20:Soratinib	0	False
389589.0	389875.0	4523.496	4524.496	0.007935	0.068667	0.004273	False	True	0	36	16:MK-2206	20:Soratinib	16:MK-2206_20:Soratinib	0	False
390110.0	390372.0	4525.496	4526.162	0.006714	0.068056	0.004273	False	True	0	36	16:MK-2206	20:Soratinib	16:MK-2206_20:Soratinib	0	False
390636.0	390929.0	4527.162	4528.164	0.007324	0.068056	0.004273	False	True	0	36	16:MK-2206	20:Soratinib	16:MK-2206_20:Soratinib	0	False
391159.0	391429.0	4528.829	4529.829	0.00824	0.068667	0.004273	False	True	0	36	16:MK-2206	20:Soratinib	16:MK-2206_20:Soratinib	0	False
391718.0	392005.0	4530.837	4531.829	0.007935	0.068361	0.004273	False	True	0	36	16:MK-2206	20:Soratinib	16:MK-2206_20:Soratinib	0	True
394721.0	394999.0	4540.827	4541.494	0.003967	0.0141915	0.0874355	True	False	37	0	NA	NA	NA	0	False
397471.0	397904.0	4549.828	4551.494	0.005493	0.00824	0.151677	True	False	37	0	NA	NA	NA	0	False
400932.0	401329.0	4561.493	4562.826	0.005799	0.001221	0.203864	True	False	37	0	NA	NA	NA	0	False
401543.0	401869.0	4563.493	4564.493	0.005799	0.052797	0.065615	True	False	37	0	NA	NA	NA	0	False
402118.0	402380.0	4565.493	4566.16	0.00824	0.071413	0.00885	False	True	0	37	17:IL-6	20:Soratinib	17:IL-6_20:Soratinib	0	True
402630.0	402900.0	4567.159	4567.826	0.008545	0.070498	0.007935	False	True	0	37	17:IL-6	20:Soratinib	17:IL-6_20:Soratinib	0	True
403263.0	403831.0	4569.159	4571.16	0.008545	0.069582	0.012513	False	True	0	37	17:IL-6	20:Soratinib	17:IL-6_20:Soratinib	0	False
404147.0	404384.0	4572.159	4572.826	0.00885	0.070803	0.008545	False	True	0	37	17:IL-6	20:Soratinib	17:IL-6_20:Soratinib	0	False
404686.0	405001.0	4573.825	4575.158	0.00763	0.066836	0.00885	False	True	0	37	17:IL-6	20:Soratinib	17:IL-6_20:Soratinib	0	False
405486.0	405928.0	4576.492	4578.165	0.010071	0.070498	0.009461	False	True	0	37	17:IL-6	20:Soratinib	17:IL-6_20:Soratinib	0	False
406265.0	406674.0	4579.159	4580.493	0.010071	0.068972	0.009156	False	True	0	37	17:IL-6	20:Soratinib	17:IL-6_20:Soratinib	0	False
406734.0	406993.0	4580.826	4581.492	0.008545	0.075076	0.00885	False	True	0	37	17:IL-6	20:Soratinib	17:IL-6_20:Soratinib	0	False
407435.0	407614.0	4583.159	4583.825	0.010071	0.079043	0.00885	False	True	0	37	17:IL-6	20:Soratinib	17:IL-6_20:Soratinib	0	True
407944.0	408267.0	4584.824	4585.824	0.004883	0.014649	0.111698	True	False	38	0	NA	NA	NA	0	False
410904.0	411321.0	4594.823	4596.156	0.005188	0.004273	0.155339	True	False	38	0	NA	NA	NA	0	False
411662.0	412150.0	4597.156	4598.824	0.005799	0.01648	0.1976075	True	False	38	0	NA	NA	NA	0	False
412424.0	412772.0	4599.825	4600.824	0.006714	0.06653	0.011902	False	True	0	38	18:Gefitinib	20:Soratinib	18:Gefitinib_20:Soratinib	0	True
413126.0	413390.0	4602.157	4602.823	0.00824	0.067446	0.004578	False	True	0	38	18:Gefitinib	20:Soratinib	18:Gefitinib_20:Soratinib	0	True
413651.0	413935.0	4603.824	4604.832	0.007019	0.070193	0.003967	False	True	0	38	18:Gefitinib	20:Soratinib	18:Gefitinib_20:Soratinib	0	False
414179.0	414460.0	4605.49	4606.489	0.007935	0.068056	0.003967	False	True	0	38	18:Gefitinib	20:Soratinib	18:Gefitinib_20:Soratinib	0	False
414724.0	415020.0	4607.49	4608.49	0.00763	0.069887	0.004273	False	True	0	38	18:Gefitinib	20:Soratinib	18:Gefitinib_20:Soratinib	0	False
415290.0	415566.0	4609.156	4610.156	0.008545	0.068667	0.003967	False	True	0	38	18:Gefitinib	20:Soratinib	18:Gefitinib_20:Soratinib	0	False
415819.0	416110.0	4611.156	4612.155	0.00763	0.068667	0.003967	False	True	0	38	18:Gefitinib	20:Soratinib	18:Gefitinib_20:Soratinib	0	False
416357.0	416655.0	4612.822	4613.822	0.00763	0.070803	0.003967	False	True	0	38	18:Gefitinib	20:Soratinib	18:Gefitinib_20:Soratinib	0	False
416887.0	417184.0	4614.488	4615.489	0.00824	0.073244	0.003967	False	True	0	38	18:Gefitinib	20:Soratinib	18:Gefitinib_20:Soratinib	0	False
417349.0	417635.0	4616.156	4617.156	0.009766	0.073244	0.003967	False	True	0	38	18:Gefitinib	20:Soratinib	18:Gefitinib_20:Soratinib	0	False
417991.0	418304.0	4618.156	4619.489	0.00763	0.067141	0.004578	False	True	0	38	18:Gefitinib	20:Soratinib	18:Gefitinib_20:Soratinib	0	True
418746.0	419029.0	4620.822	4621.822	0.004883	0.013733	0.115055	True	False	39	0	NA	NA	NA	0	False
419324.0	419697.0	4622.822	4623.822	0.005188	0.001526	0.172735	True	False	39	0	NA	NA	NA	0	False
426499.0	426851.0	4646.487	4647.819	0.005188	0.00061	0.17715999999999998	True	False	39	0	NA	NA	NA	0	False
427022.0	427326.0	4648.486	4649.486	0.005493	0.043031	0.093387	True	False	39	0	NA	NA	NA	0	False
427525.0	427799.0	4650.152	4650.82	0.005493	0.063784	0.026246	False	True	0	39	19:IFN-γ	20:Soratinib	19:IFN-γ_20:Soratinib	0	True
428060.0	428342.0	4651.82	4652.82	0.006104	0.068361	0.009461	False	True	0	39	19:IFN-γ	20:Soratinib	19:IFN-γ_20:Soratinib	0	True
428602.0	428887.0	4653.82	4654.486	0.007019	0.069887	0.006409	False	True	0	39	19:IFN-γ	20:Soratinib	19:IFN-γ_20:Soratinib	0	False
429157.0	429473.0	4655.486	4656.486	0.006714	0.070193	0.004883	False	True	0	39	19:IFN-γ	20:Soratinib	19:IFN-γ_20:Soratinib	0	False
429741.0	430025.0	4657.486	4658.486	0.006714	0.071413	0.004273	False	True	0	39	19:IFN-γ	20:Soratinib	19:IFN-γ_20:Soratinib	0	False
430411.0	430938.0	4659.819	4661.486	0.007324	0.070803	0.005493	False	True	0	39	19:IFN-γ	20:Soratinib	19:IFN-γ_20:Soratinib	0	False
431284.0	431528.0	4662.485	4663.485	0.00824	0.072329	0.003967	False	True	0	39	19:IFN-γ	20:Soratinib	19:IFN-γ_20:Soratinib	0	False
431804.0	432164.0	4664.485	4665.485	0.0062565	0.062868	0.003967	False	True	0	39	19:IFN-γ	20:Soratinib	19:IFN-γ_20:Soratinib	0	False
432375.0	432621.0	4666.152	4667.152	0.006714	0.073244	0.003967	False	True	0	39	19:IFN-γ	20:Soratinib	19:IFN-γ_20:Soratinib	0	False
432886.0	433100.0	4667.818	4668.485	0.007935	0.079958	0.004273	False	True	0	39	19:IFN-γ	20:Soratinib	19:IFN-γ_20:Soratinib	0	True
433432.0	433725.0	4669.819	4670.818	0.004578	0.014649	0.104068	True	False	40	0	NA	NA	NA	0	False
434182.0	434468.0	4672.151	4673.151	0.004883	0.003357	0.15289750000000002	True	False	40	0	NA	NA	NA	0	False
439435.0	439952.0	4689.817	4691.483	0.006409	0.000305	0.247505	True	False	40	0	NA	NA	NA	0	False
439953.0	439960.0	4691.483	4691.483	0.00061	0.0	0.021363	True	False	40	0	NA	NA	NA	0	False
440155.0	440446.0	4692.15	4693.149	0.005188	0.059511	0.047914	False	True	0	40	12:Void	21:TGF-β	12:Void_21:TGF-β	0	True
440864.0	440980.0	4694.492	4694.816	0.006714	0.072939	0.003967	False	True	0	40	12:Void	21:TGF-β	12:Void_21:TGF-β	0	True
441208.0	441630.0	4695.816	4697.149	0.008545	0.068972	0.003967	False	True	0	40	12:Void	21:TGF-β	12:Void_21:TGF-β	0	False
441976.0	442393.0	4698.149	4699.482	0.006714	0.072939	0.003967	False	True	0	40	12:Void	21:TGF-β	12:Void_21:TGF-β	0	False
442670.0	443000.0	4700.482	4701.481	0.006409	0.070803	0.003967	False	True	0	40	12:Void	21:TGF-β	12:Void_21:TGF-β	0	False
443256.0	443635.0	4702.481	4703.816	0.006409	0.070498	0.004273	False	True	0	40	12:Void	21:TGF-β	12:Void_21:TGF-β	0	False
443882.0	444097.0	4704.482	4705.149	0.007019	0.069582	0.003967	False	True	0	40	12:Void	21:TGF-β	12:Void_21:TGF-β	0	False
444419.0	444759.0	4706.482	4707.482	0.007324	0.071413	0.003967	False	True	0	40	12:Void	21:TGF-β	12:Void_21:TGF-β	0	False
445049.0	445349.0	4708.482	4709.491	0.005799	0.068667	0.003967	False	True	0	40	12:Void	21:TGF-β	12:Void_21:TGF-β	0	False
445774.0	446334.0	4710.815	4712.814	0.007019	0.069582	0.003967	False	True	0	40	12:Void	21:TGF-β	12:Void_21:TGF-β	0	True
447126.0	447538.0	4715.481	4716.815	0.0050355	0.005493	0.152287	True	False	41	0	NA	NA	NA	0	False
447837.0	448175.0	4717.822	4718.814	0.005493	0.000916	0.178991	True	False	41	0	NA	NA	NA	0	False
448541.0	449048.0	4720.147	4721.814	0.006104	0.015564	0.207831	True	False	41	0	NA	NA	NA	0	False
449256.0	449566.0	4722.481	4723.481	0.005799	0.054323	0.048524	False	True	0	41	13:Nutlin	21:TGF-β	13:Nutlin_21:TGF-β	0	True
449837.0	450136.0	4724.481	4725.481	0.007324	0.068667	0.016175	False	True	0	41	13:Nutlin	21:TGF-β	13:Nutlin_21:TGF-β	0	True
450430.0	450731.0	4726.48	4727.48	0.007019	0.072634	0.00885	False	True	0	41	13:Nutlin	21:TGF-β	13:Nutlin_21:TGF-β	0	False
450944.0	451286.0	4728.155	4729.147	0.007935	0.068056	0.004883	False	True	0	41	13:Nutlin	21:TGF-β	13:Nutlin_21:TGF-β	0	False
451615.0	451916.0	4730.48	4731.48	0.007935	0.068056	0.003967	False	True	0	41	13:Nutlin	21:TGF-β	13:Nutlin_21:TGF-β	0	False
452168.0	452458.0	4732.146	4733.146	0.007324	0.068361	0.004578	False	True	0	41	13:Nutlin	21:TGF-β	13:Nutlin_21:TGF-β	0	False
452757.0	453003.0	4734.146	4735.156	0.0102235	0.072024	0.003967	False	True	0	41	13:Nutlin	21:TGF-β	13:Nutlin_21:TGF-β	0	False
453219.0	453513.0	4735.813	4736.813	0.00824	0.067141	0.003967	False	True	0	41	13:Nutlin	21:TGF-β	13:Nutlin_21:TGF-β	0	False
453913.0	454302.0	4738.151	4739.48	0.007324	0.068667	0.003967	False	True	0	41	13:Nutlin	21:TGF-β	13:Nutlin_21:TGF-β	0	False
454406.0	454613.0	4739.813	4740.48	0.00824	0.068056	0.003967	False	True	0	41	13:Nutlin	21:TGF-β	13:Nutlin_21:TGF-β	0	False
454896.0	455139.0	4741.146	4742.147	0.00763	0.072939	0.004273	False	True	0	41	13:Nutlin	21:TGF-β	13:Nutlin_21:TGF-β	0	True
455623.0	456035.0	4743.813	4745.146	0.0047305	0.010376	0.122837	True	False	42	0	NA	NA	NA	0	False
456360.0	456657.0	4746.146	4747.145	0.004883	0.000305	0.158696	True	False	42	0	NA	NA	NA	0	False
464704.0	465094.0	4774.144	4775.143	0.004883	0.00061	0.166021	True	False	42	0	NA	NA	NA	0	False
465398.0	465682.0	4776.143	4777.143	0.003967	0.000305	0.1518295	True	False	42	0	NA	NA	NA	0	False
465915.0	466158.0	4778.144	4778.81	0.004883	0.078738	0.056154	False	True	0	42	14:Cyt-387	21:TGF-β	14:Cyt-387_21:TGF-β	0	True
466773.0	466990.0	4780.81	4781.479	0.005188	0.101627	0.010376	False	True	0	42	14:Cyt-387	21:TGF-β	14:Cyt-387_21:TGF-β	0	True
467311.0	467572.0	4782.809	4783.476	0.00763	0.105289	0.009156	False	True	0	42	14:Cyt-387	21:TGF-β	14:Cyt-387_21:TGF-β	0	False
468007.0	468246.0	4785.142	4785.809	0.006714	0.105899	0.005188	False	True	0	42	14:Cyt-387	21:TGF-β	14:Cyt-387_21:TGF-β	0	False
468596.0	468794.0	4786.809	4787.476	0.005493	0.103763	0.004883	False	True	0	42	14:Cyt-387	21:TGF-β	14:Cyt-387_21:TGF-β	0	False
469218.0	469463.0	4789.142	4789.808	0.00763	0.104984	0.004273	False	True	0	42	14:Cyt-387	21:TGF-β	14:Cyt-387_21:TGF-β	0	False
469824.0	470102.0	4791.142	4792.142	0.006104	0.106204	0.004578	False	True	0	42	14:Cyt-387	21:TGF-β	14:Cyt-387_21:TGF-β	0	True
470525.0	470773.0	4793.481	4794.143	0.004273	0.038759	0.078433	True	False	43	0	NA	NA	NA	0	False
471186.0	471454.0	4795.476	4796.475	0.005188	0.0065615	0.1597645	True	False	43	0	NA	NA	NA	0	False
471742.0	472175.0	4797.475	4798.808	0.006104	0.002441	0.21363	True	False	43	0	NA	NA	NA	0	False
474258.0	474587.0	4805.814	4806.807	0.004578	0.001221	0.135807	True	False	43	0	NA	NA	NA	0	False
478049.0	478449.0	4818.473	4819.806	0.006104	0.000305	0.187994	True	False	43	0	NA	NA	NA	0	False
481911.0	482252.0	4831.472	4832.472	0.004273	0.000305	0.171514	True	False	43	0	NA	NA	NA	0	False
482591.0	482882.0	4833.472	4834.472	0.005493	0.078127	0.062258	False	True	0	43	11:Void	12:Void	11:Void_12:Void	0	True
483237.0	483396.0	4835.805	4836.139	0.005188	0.094302	0.013428	False	True	0	43	11:Void	12:Void	11:Void_12:Void	0	True
483700.0	483852.0	4837.472	4837.805	0.005188	0.0975065	0.008545	False	True	0	43	11:Void	12:Void	11:Void_12:Void	0	False
484137.0	484281.0	4838.805	4839.138	0.005493	0.0990325	0.006409	False	True	0	43	11:Void	12:Void	11:Void_12:Void	0	False
484569.0	484743.0	4840.138	4840.804	0.005646	0.101932	0.005799	False	True	0	43	11:Void	12:Void	11:Void_12:Void	0	False
485128.0	485333.0	4842.137	4842.805	0.006104	0.10651	0.005188	False	True	0	43	11:Void	12:Void	11:Void_12:Void	0	False
485599.0	485896.0	4843.472	4844.472	0.006409	0.105899	0.004273	False	True	0	43	11:Void	12:Void	11:Void_12:Void	0	False
486475.0	486735.0	4846.472	4847.472	0.00763	0.096438	0.004273	False	True	0	43	11:Void	12:Void	11:Void_12:Void	0	False
487057.0	487213.0	4848.471	4849.138	0.006714	0.097964	0.004578	False	True	0	43	11:Void	12:Void	11:Void_12:Void	0	True
487503.0	487701.0	4850.138	4850.804	0.003967	0.043947	0.070498	True	False	44	0	NA	NA	NA	0	False
487872.0	488164.0	4851.137	4852.137	0.005493	0.006714	0.19776	True	False	44	0	NA	NA	NA	0	False
488378.0	488750.0	4852.804	4854.137	0.005799	0.0318915	0.137333	True	False	44	0	NA	NA	NA	0	False
488932.0	489192.0	4854.803	4855.47	0.005799	0.060732	0.02411	False	True	0	44	15:IKK16	21:TGF-β	15:IKK16_21:TGF-β	0	True
489591.0	490030.0	4856.803	4858.47	0.006409	0.065004	0.012513	False	True	0	44	15:IKK16	21:TGF-β	15:IKK16_21:TGF-β	0	True
490334.0	490574.0	4859.47	4860.136	0.006104	0.066225	0.007935	False	True	0	44	15:IKK16	21:TGF-β	15:IKK16_21:TGF-β	0	False
490781.0	491080.0	4860.803	4861.804	0.00763	0.065615	0.004578	False	True	0	44	15:IKK16	21:TGF-β	15:IKK16_21:TGF-β	0	False
491347.0	491728.0	4862.803	4864.137	0.006409	0.063478	0.004273	False	True	0	44	15:IKK16	21:TGF-β	15:IKK16_21:TGF-β	0	False
492028.0	492335.0	4865.136	4866.136	0.007935	0.064699	0.003967	False	True	0	44	15:IKK16	21:TGF-β	15:IKK16_21:TGF-β	0	False
492729.0	493028.0	4867.469	4868.469	0.007019	0.063478	0.003967	False	True	0	44	15:IKK16	21:TGF-β	15:IKK16_21:TGF-β	0	False
493250.0	493772.0	4869.136	4870.802	0.007324	0.067446	0.004273	False	True	0	44	15:IKK16	21:TGF-β	15:IKK16_21:TGF-β	0	True
494328.0	494582.0	4872.803	4873.468	0.003662	0.012513	0.090335	True	False	45	0	NA	NA	NA	0	False
494632.0	494990.0	4873.802	4874.802	0.005799	0.006409	0.2113405	True	False	45	0	NA	NA	NA	0	False
495164.0	495475.0	4875.468	4876.468	0.005799	0.051271	0.075076	True	False	45	0	NA	NA	NA	0	False
495767.0	496059.0	4877.469	4878.469	0.006409	0.070803	0.005799	False	True	0	45	16:MK-2206	21:TGF-β	16:MK-2206_21:TGF-β	0	True
496448.0	496898.0	4879.802	4881.135	0.010987	0.07477	0.004883	False	True	0	45	16:MK-2206	21:TGF-β	16:MK-2206_21:TGF-β	0	True
497224.0	497590.0	4882.468	4883.469	0.016175	0.07416	0.004273	False	True	0	45	16:MK-2206	21:TGF-β	16:MK-2206_21:TGF-β	0	False
497891.0	498189.0	4884.469	4885.468	0.009461	0.072329	0.003967	False	True	0	45	16:MK-2206	21:TGF-β	16:MK-2206_21:TGF-β	0	False
498615.0	498991.0	4887.135	4888.134	0.009461	0.076296	0.004883	False	True	0	45	16:MK-2206	21:TGF-β	16:MK-2206_21:TGF-β	0	False
499276.0	499732.0	4889.135	4890.801	0.007935	0.072329	0.003967	False	True	0	45	16:MK-2206	21:TGF-β	16:MK-2206_21:TGF-β	0	False
500009.0	500231.0	4891.801	4892.467	0.009156	0.0761435	0.003967	False	True	0	45	16:MK-2206	21:TGF-β	16:MK-2206_21:TGF-β	0	False
500526.0	500777.0	4893.467	4894.134	0.007324	0.073855	0.006409	False	True	0	45	16:MK-2206	21:TGF-β	16:MK-2206_21:TGF-β	0	False
500960.0	501254.0	4894.8	4895.804	0.007935	0.071413	0.004273	False	True	0	45	16:MK-2206	21:TGF-β	16:MK-2206_21:TGF-β	0	True
503361.0	503837.0	4902.801	4904.467	0.004578	0.013123	0.129704	True	False	46	0	NA	NA	NA	0	False
507783.0	508176.0	4917.465	4918.799	0.005799	0.002136	0.206305	True	False	46	0	NA	NA	NA	0	False
508505.0	508775.0	4920.132	4920.798	0.005799	0.060732	0.0556965	False	True	0	46	17:IL-6	21:TGF-β	17:IL-6_21:TGF-β	0	True
509029.0	509312.0	4921.798	4922.798	0.00763	0.070498	0.017701	False	True	0	46	17:IL-6	21:TGF-β	17:IL-6_21:TGF-β	0	True
509471.0	509730.0	4923.131	4924.131	0.007019	0.074465	0.012818	False	True	0	46	17:IL-6	21:TGF-β	17:IL-6_21:TGF-β	0	False
510047.0	510266.0	4925.131	4925.798	0.00824	0.079043	0.007324	False	True	0	46	17:IL-6	21:TGF-β	17:IL-6_21:TGF-β	0	False
510531.0	511013.0	4926.798	4928.464	0.010071	0.07477	0.008545	False	True	0	46	17:IL-6	21:TGF-β	17:IL-6_21:TGF-β	0	False
511450.0	511831.0	4929.797	4931.131	0.00824	0.072024	0.00885	False	True	0	46	17:IL-6	21:TGF-β	17:IL-6_21:TGF-β	0	False
512133.0	512390.0	4932.131	4932.798	0.00885	0.076601	0.00885	False	True	0	46	17:IL-6	21:TGF-β	17:IL-6_21:TGF-β	0	False
512691.0	512969.0	4933.798	4934.798	0.009156	0.071108	0.00885	False	True	0	46	17:IL-6	21:TGF-β	17:IL-6_21:TGF-β	0	False
513391.0	513668.0	4936.131	4937.131	0.00885	0.07416	0.00885	False	True	0	46	17:IL-6	21:TGF-β	17:IL-6_21:TGF-β	0	False
513972.0	514494.0	4938.13	4939.797	0.00824	0.076296	0.009156	False	True	0	46	17:IL-6	21:TGF-β	17:IL-6_21:TGF-β	0	True
514946.0	515156.0	4941.464	4942.131	0.004273	0.019532	0.0889615	True	False	47	0	NA	NA	NA	0	False
515331.0	515654.0	4942.797	4943.796	0.004883	0.001831	0.170598	True	False	47	0	NA	NA	NA	0	False
515761.0	516103.0	4944.13	4945.463	0.006104	0.00061	0.234077	True	False	47	0	NA	NA	NA	0	False
516326.0	516559.0	4946.13	4946.796	0.006104	0.062868	0.038453	False	True	0	47	18:Gefitinib	21:TGF-β	18:Gefitinib_21:TGF-β	0	True
516880.0	517255.0	4947.797	4949.131	0.006714	0.07477	0.00885	False	True	0	47	18:Gefitinib	21:TGF-β	18:Gefitinib_21:TGF-β	0	True
517630.0	518120.0	4950.464	4952.13	0.008545	0.07416	0.004273	False	True	0	47	18:Gefitinib	21:TGF-β	18:Gefitinib_21:TGF-β	0	False
518412.0	518704.0	4953.13	4954.129	0.009156	0.073244	0.003967	False	True	0	47	18:Gefitinib	21:TGF-β	18:Gefitinib_21:TGF-β	0	False
519044.0	519275.0	4955.129	4955.796	0.009766	0.074465	0.003967	False	True	0	47	18:Gefitinib	21:TGF-β	18:Gefitinib_21:TGF-β	0	False
519408.0	519659.0	4956.463	4957.129	0.007019	0.07355	0.003967	False	True	0	47	18:Gefitinib	21:TGF-β	18:Gefitinib_21:TGF-β	0	False
519824.0	520152.0	4957.796	4958.795	0.007935	0.072939	0.003967	False	True	0	47	18:Gefitinib	21:TGF-β	18:Gefitinib_21:TGF-β	0	False
520450.0	520723.0	4959.804	4960.795	0.00763	0.070193	0.003967	False	True	0	47	18:Gefitinib	21:TGF-β	18:Gefitinib_21:TGF-β	0	False
520945.0	521175.0	4961.463	4962.128	0.007324	0.072329	0.003967	False	True	0	47	18:Gefitinib	21:TGF-β	18:Gefitinib_21:TGF-β	0	False
521442.0	521782.0	4963.128	4964.128	0.00763	0.07477	0.003967	False	True	0	47	18:Gefitinib	21:TGF-β	18:Gefitinib_21:TGF-β	0	False
522135.0	522444.0	4965.463	4966.463	0.007935	0.069887	0.003967	False	True	0	47	18:Gefitinib	21:TGF-β	18:Gefitinib_21:TGF-β	0	True
525365.0	525700.0	4976.127	4977.127	0.005188	0.011292	0.149236	True	False	48	0	NA	NA	NA	0	False
530254.0	530622.0	4992.459	4993.798	0.005188	0.003357	0.15945900000000002	True	False	48	0	NA	NA	NA	0	False
531109.0	531617.0	4995.459	4997.126	0.006104	0.026856	0.179449	True	False	48	0	NA	NA	NA	0	False
531806.0	532141.0	4997.793	4998.792	0.006104	0.063478	0.027467	False	True	0	48	19:IFN-γ	21:TGF-β	19:IFN-γ_21:TGF-β	0	True
532480.0	532719.0	4999.792	5000.793	0.007019	0.066225	0.017396	False	True	0	48	19:IFN-γ	21:TGF-β	19:IFN-γ_21:TGF-β	0	True
532894.0	533206.0	5001.127	5002.459	0.007324	0.068361	0.009156	False	True	0	48	19:IFN-γ	21:TGF-β	19:IFN-γ_21:TGF-β	0	False
533659.0	534180.0	5003.792	5005.459	0.00824	0.07416	0.003967	False	True	0	48	19:IFN-γ	21:TGF-β	19:IFN-γ_21:TGF-β	0	False
534511.0	534753.0	5006.792	5007.459	0.015259	0.0746175	0.006714	False	True	0	48	19:IFN-γ	21:TGF-β	19:IFN-γ_21:TGF-β	0	False
534952.0	535326.0	5008.125	5009.458	0.006714	0.06592	0.004273	False	True	0	48	19:IFN-γ	21:TGF-β	19:IFN-γ_21:TGF-β	0	False
535703.0	536028.0	5010.792	5011.792	0.00885	0.065004	0.004273	False	True	0	48	19:IFN-γ	21:TGF-β	19:IFN-γ_21:TGF-β	0	False
536356.0	536570.0	5012.8	5013.458	0.00885	0.069582	0.003967	False	True	0	48	19:IFN-γ	21:TGF-β	19:IFN-γ_21:TGF-β	0	False
536702.0	537012.0	5014.125	5015.124	0.009156	0.067141	0.003967	False	True	0	48	19:IFN-γ	21:TGF-β	19:IFN-γ_21:TGF-β	0	False
537309.0	537533.0	5016.125	5016.791	0.009766	0.069887	0.004273	False	True	0	48	19:IFN-γ	21:TGF-β	19:IFN-γ_21:TGF-β	0	True
537904.0	538185.0	5018.125	5018.792	0.005188	0.019227	0.115055	True	False	49	0	NA	NA	NA	0	False
538376.0	538618.0	5019.459	5020.458	0.004578	0.004578	0.116733	True	False	49	0	NA	NA	NA	0	False
547416.0	547720.0	5049.788	5050.788	0.003967	0.00061	0.1182595	True	False	49	0	NA	NA	NA	0	False
548089.0	548593.0	5051.788	5053.455	0.006104	0.019837	0.1948605	True	False	49	0	NA	NA	NA	0	False
548887.0	549194.0	5054.456	5055.456	0.007019	0.070193	0.00885	False	True	0	49	20:Soratinib	21:TGF-β	20:Soratinib_21:TGF-β	0	True
549483.0	549752.0	5056.455	5057.455	0.006714	0.07355	0.004883	False	True	0	49	20:Soratinib	21:TGF-β	20:Soratinib_21:TGF-β	0	True
550013.0	550287.0	5058.455	5059.121	0.007324	0.07355	0.003967	False	True	0	49	20:Soratinib	21:TGF-β	20:Soratinib_21:TGF-β	0	False
